"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ae_layer","batch_size","branch1_layer","branch_layer","branch_weight","kl_weight","latent_dim","latent_space","learning_rate","loss_scalar","optimizer","var1","var2","var3","ae_loss","branch1_loss","branch_loss","epoch","kl","loss","recon_loss","v_ae_loss","v_branch1_loss","v_loss","vars"
"devoted-sweep-49","finished","-","sophied","","2022-03-19T02:03:25.000Z","19","ycrjx75p","","401","","","","","6","","0.0013260197760683243","1.4043155255186557","","","","","0.0014525102451443672","0.0016404578927904367","","24","","0.003092968137934804","","","","",""
"golden-sweep-48","finished","-","sophied","","2022-03-19T02:03:05.000Z","17","ycrjx75p","","497","","","","","8","","0.004854296014172278","2.086503354048447","","","","","0.005657959263771772","0.010099023580551147","","24","","0.015756983309984207","","","","",""
"dutiful-sweep-47","finished","-","sophied","","2022-03-19T02:02:34.000Z","25","ycrjx75p","","263","","","","","8","","0.0045053700078978515","1.2708855784489757","","","","","0.00046266737626865506","0.0007311023073270917","","24","","0.0011937697418034077","","","","",""
"true-sweep-46","finished","-","sophied","","2022-03-19T02:01:58.000Z","33","ycrjx75p","","176","","","","","9","","0.0024921386555411705","1.2343750056680274","","","","","0.00009048946958500892","0.0005859270459040999","","24","","0.0006764165009371936","","","","",""
"genial-sweep-45","finished","-","sophied","","2022-03-19T02:01:32.000Z","23","ycrjx75p","","263","","","","","5","","0.003886116143489197","1.181755205741719","","","","","0.001086604199372232","0.0005222120089456439","","24","","0.001608816208317876","","","","",""
"eager-sweep-44","finished","-","sophied","","2022-03-19T02:01:12.000Z","16","ycrjx75p","","497","","","","","3","","0.0010777004738462155","1.098119218811648","","","","","0.01189788058400154","0.02400616742670536","","24","","0.03590404987335205","","","","",""
"clear-sweep-43","finished","-","sophied","","2022-03-19T02:00:46.000Z","23","ycrjx75p","","368","","","","","7","","0.00419743162764314","1.772883934562455","","","","","0.000377008254872635","0.0008215761044993997","","24","","0.0011985843302682042","","","","",""
"bright-sweep-42","finished","-","sophied","","2022-03-19T02:00:21.000Z","23","ycrjx75p","","287","","","","","9","","0.0033264665860512294","2.2154994927679814","","","","","0.0007961043156683445","0.0009402311407029628","","24","","0.0017363354563713074","","","","",""
"helpful-sweep-41","finished","-","sophied","","2022-03-19T01:59:55.000Z","21","ycrjx75p","","397","","","","","4","","0.000945758048300678","1.1350555494331525","","","","","0.010317414067685604","0.0032822934444993734","","24","","0.01359970774501562","","","","",""
"clean-sweep-40","finished","-","sophied","","2022-03-19T01:59:35.000Z","17","ycrjx75p","","453","","","","","10","","0.002461671185279132","1.3909369870609416","","","","","0.001260109944269061","0.0007996555068530142","","24","","0.0020597653929144144","","","","",""
"solar-sweep-39","finished","-","sophied","","2022-03-19T01:59:09.000Z","21","ycrjx75p","","353","","","","","6","","0.003845247467233666","2.419408281536075","","","","","0.0035741901956498623","0.006829839665442705","","24","","0.010404029861092567","","","","",""
"honest-sweep-38","finished","-","sophied","","2022-03-19T01:58:43.000Z","21","ycrjx75p","","333","","","","","1","","0.0012577408947213034","2.983981634340045","","","","","0.0581684336066246","0.08202429860830307","","24","","0.14019273221492767","","","","",""
"frosty-sweep-37","finished","-","sophied","","2022-03-19T01:58:07.000Z","30","ycrjx75p","","203","","","","","8","","0.0004525224352894467","1.7896098549231405","","","","","0.008867604658007622","0.0013310799840837717","","24","","0.01019868440926075","","","","",""
"dulcet-sweep-36","finished","-","sophied","","2022-03-19T01:57:42.000Z","21","ycrjx75p","","340","","","","","3","","0.00126302491260151","1.0452301782174904","","","","","0.0011177239939570427","0.0016829954693093896","","24","","0.0028007193468511105","","","","",""
"comic-sweep-35","finished","-","sophied","","2022-03-19T01:56:00.000Z","99","ycrjx75p","","51","","","","","4","","0.003962536516678954","1.4533585079861306","","","","","0.00008688891102792695","0.00013122893869876862","","24","","0.00021811784245073795","","","","",""
"vivid-sweep-34","finished","-","sophied","","2022-03-19T01:55:34.000Z","21","ycrjx75p","","373","","","","","8","","0.003936321926823664","2.4737119744756653","","","","","0.0008775695459917188","0.0008199114818125963","","24","","0.001697481027804315","","","","",""
"radiant-sweep-33","finished","-","sophied","","2022-03-19T01:55:04.000Z","27","ycrjx75p","","225","","","","","4","","0.003729121989750375","2.6143619284793287","","","","","0.0010483619989827275","0.0004685298772528768","","24","","0.0015168918762356045","","","","",""
"misunderstood-sweep-32","finished","-","sophied","","2022-03-19T01:54:33.000Z","26","ycrjx75p","","264","","","","","2","","0.00442521249598244","1.8380092542616189","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"silvery-sweep-31","finished","-","sophied","","2022-03-19T01:54:08.000Z","21","ycrjx75p","","354","","","","","6","","0.004439089154196651","1.0176564356561817","","","","","0.0024025458842515945","0.0008400090737268329","","24","","0.0032425550743937492","","","","",""
"vibrant-sweep-30","finished","-","sophied","","2022-03-19T01:53:27.000Z","36","ycrjx75p","","170","","","","","8","","0.0046367241371330714","1.9997615744781712","","","","","0.0002310109412064776","0.0026952719781547785","","24","","0.0029262828174978495","","","","",""
"comfy-sweep-29","finished","-","sophied","","2022-03-19T01:52:51.000Z","34","ycrjx75p","","178","","","","","9","","0.0007622784919752957","1.4837530016812734","","","","","0.0007471752469427884","0.0002558341948315501","","24","","0.0010030094999819994","","","","",""
"serene-sweep-28","finished","-","sophied","","2022-03-19T01:52:11.000Z","35","ycrjx75p","","160","","","","","1","","0.0001624629548629508","2.5355638248275865","","","","","0.19822579622268677","0.0926823988556862","","24","","0.29090818762779236","","","","",""
"devoted-sweep-27","finished","-","sophied","","2022-03-19T01:51:45.000Z","22","ycrjx75p","","339","","","","","6","","0.004266815810196942","2.127969735200255","","","","","0.0012855756795033813","0.005277638789266348","","24","","0.006563214585185051","","","","",""
"lyric-sweep-26","finished","-","sophied","","2022-03-19T01:51:05.000Z","35","ycrjx75p","","158","","","","","4","","0.0015754792772740135","2.633175725278861","","","","","0.0001566969876876101","0.00022089357662480325","","24","","0.00037759056431241333","","","","",""
"electric-sweep-25","finished","-","sophied","","2022-03-19T01:50:44.000Z","18","ycrjx75p","","473","","","","","9","","0.004586409112181848","2.239827077013703","","","","","0.0011887856526300311","0.0015517343999817967","","24","","0.002740520052611828","","","","",""
"toasty-sweep-24","finished","-","sophied","","2022-03-19T01:50:19.000Z","20","ycrjx75p","","377","","","","","6","","0.0030883811430329794","2.2875123590164117","","","","","0.0017063681734725833","0.0012701210798695683","","24","","0.0029764892533421516","","","","",""
"blooming-sweep-23","finished","-","sophied","","2022-03-19T01:49:53.000Z","22","ycrjx75p","","349","","","","","2","","0.0010790004305886783","1.4901521661065087","","","","","0.05828792601823807","0.08215481787919998","","24","","0.14044274389743805","","","","",""
"quiet-sweep-22","finished","-","sophied","","2022-03-19T01:49:08.000Z","43","ycrjx75p","","129","","","","","7","","0.004004507321224131","1.5646205603913106","","","","","0.00017392373410984874","0.001291554304771125","","24","","0.0014654779806733131","","","","",""
"driven-sweep-21","finished","-","sophied","","2022-03-19T01:48:42.000Z","21","ycrjx75p","","337","","","","","4","","0.00286603739838914","1.9322303961430456","","","","","0.0011167923221364615","0.0016969082644209266","","24","","0.0028137005865573883","","","","",""
"scarlet-sweep-20","finished","-","sophied","","2022-03-19T01:48:11.000Z","29","ycrjx75p","","224","","","","","4","","0.0007044896738349956","2.8386273742613897","","","","","0.009442467242479324","0.002403882332146168","","24","","0.011846349574625492","","","","",""
"woven-sweep-19","finished","-","sophied","","2022-03-19T01:47:51.000Z","17","ycrjx75p","","436","","","","","7","","0.004794292807367189","1.6214053278495215","","","","","0.006446012295782566","0.003392950864508748","","24","","0.00983896292746067","","","","",""
"mild-sweep-18","finished","-","sophied","","2022-03-19T01:47:05.000Z","42","ycrjx75p","","139","","","","","8","","0.0043507731294968885","1.834045517984369","","","","","0.00004219613038003445","0.00022003785124979913","","24","","0.0002622339816298336","","","","",""
"dainty-sweep-17","finished","-","sophied","","2022-03-19T01:46:29.000Z","30","ycrjx75p","","230","","","","","3","","0.003137487225162215","1.9455545022547296","","","","","0.0012604071525856853","0.0005366199184209108","","24","","0.001797027071006596","","","","",""
"frosty-sweep-16","finished","-","sophied","","2022-03-19T01:46:04.000Z","19","ycrjx75p","","358","","","","","1","","0.00397257017506965","1.5376573038855827","","","","","0.0013782695168629289","0.0046860696747899055","","24","","0.006064339075237513","","","","",""
"jumping-sweep-15","finished","-","sophied","","2022-03-19T01:45:43.000Z","19","ycrjx75p","","420","","","","","6","","0.001963144679113699","2.134635033750018","","","","","0.0021168438252061605","0.009485927410423756","","24","","0.01160277146846056","","","","",""
"peach-sweep-14","finished","-","sophied","","2022-03-19T01:45:08.000Z","32","ycrjx75p","","186","","","","","2","","0.004970438254031232","1.2869670574260954","","","","","0.0011567880865186453","0.0015141310868784783","","24","","0.002670919056981802","","","","",""
"brisk-sweep-13","finished","-","sophied","","2022-03-19T01:44:42.000Z","21","ycrjx75p","","361","","","","","1","","0.002142708959751402","1.5502493120177805","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"valiant-sweep-12","finished","-","sophied","","2022-03-19T01:43:57.000Z","41","ycrjx75p","","136","","","","","4","","0.0014970764591388035","1.212144346445435","","","","","0.000894330907613039","0.000451560685178265","","24","","0.0013458916218951344","","","","",""
"denim-sweep-11","finished","-","sophied","","2022-03-19T01:43:31.000Z","23","ycrjx75p","","278","","","","","5","","0.0007703319548218863","1.6511478434942688","","","","","0.0005223654443398118","0.0014580943388864398","","24","","0.0019804597832262516","","","","",""
"dark-sweep-10","finished","-","sophied","","2022-03-19T01:43:11.000Z","17","ycrjx75p","","463","","","","","2","","0.0010525411926516875","2.336954725578064","","","","","0.01170293241739273","0.0409947857260704","","24","","0.052697718143463135","","","","",""
"lilac-sweep-9","finished","-","sophied","","2022-03-19T01:42:40.000Z","27","ycrjx75p","","213","","","","","1","","0.0012411364641472294","1.1365272343811863","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"expert-sweep-8","finished","-","sophied","","2022-03-19T01:42:10.000Z","26","ycrjx75p","","281","","","","","2","","0.003914367151033678","2.2847920992533455","","","","","0.0015472148079425097","0.0018187473760917785","","24","","0.0033659623004496098","","","","",""
"ruby-sweep-7","finished","-","sophied","","2022-03-19T01:41:34.000Z","29","ycrjx75p","","190","","","","","2","","0.0035579840312728425","2.789865152182535","","","","","0.0013697303365916014","0.001957933884114027","","24","","0.0033276642207056284","","","","",""
"spring-sweep-6","finished","-","sophied","","2022-03-19T01:41:03.000Z","25","ycrjx75p","","265","","","","","4","","0.004063118077468495","1.4000183106667348","","","","","0.004101686179637909","0.00191099988296628","","24","","0.006012686062604189","","","","",""
"gentle-sweep-5","finished","-","sophied","","2022-03-19T01:40:18.000Z","40","ycrjx75p","","129","","","","","7","","0.00012483839817183508","1.229259644896704","","","","","0.01585640013217926","0.03142374008893967","","24","","0.04728014022111893","","","","",""
"curious-sweep-4","finished","-","sophied","","2022-03-19T01:39:52.000Z","20","ycrjx75p","","354","","","","","8","","0.0013945442491675951","2.8188168103749813","","","","","0.0019506128737702968","0.014217237010598184","","24","","0.01616784930229187","","","","",""
"valiant-sweep-3","finished","-","sophied","","2022-03-19T01:39:32.000Z","16","ycrjx75p","","466","","","","","5","","0.0024729312572403287","1.1297609622061902","","","","","0.0032899591606110334","0.01892419345676899","","24","","0.022214151918888092","","","","",""
"dark-sweep-2","finished","-","sophied","","2022-03-19T01:38:31.000Z","57","ycrjx75p","","92","","","","","8","","0.0033512198700682964","1.2186805578971187","","","","","0.00009993933781515808","0.0003416973340790719","","24","","0.0004416366573423147","","","","",""
"celestial-sweep-1","finished","-","sophied","","2022-03-19T01:37:30.000Z","59","ycrjx75p","","101","","","","","8","","0.0019943288465908283","2.4600860098106914","","","","","0.00010280713468091562","0.0002558724954724312","","24","","0.0003586796228773892","","","","",""
"rural-sweep-3","crashed","-","sophied","","2022-03-19T01:36:22.000Z","5655","","","158.8036448337824","","","","","9","","0.0028130249807317084","1.374124519650057","","","","","","","","","","","","","","",""
"balmy-sweep-2","failed","-","sophied","","2022-03-19T01:36:12.000Z","7","","","397.4434352353532","","","","","6","","0.0001413271935801833","2.197047880291456","","","","","","","","","","","","","","",""
"eternal-sweep-1","failed","-","sophied","","2022-03-19T01:36:02.000Z","7","","","389.4894436884696","","","","","9","","0.003648836307938288","2.241041237062729","","","","","","","","","","","","","","",""
"wise-sweep-20","crashed","-","sophied","","2022-03-19T01:28:26.000Z","6106","","","100","","","","","5","","0.002","1","","","","","","","","","","","","","","",""
"tough-sweep-19","finished","-","sophied","","2022-03-19T01:27:00.000Z","81","","","64","","","","","4","","0.009","1.9","","","","","0.00013878931349609047","0.0004465297388378531","","24","","0.0005853190668858588","","","","",""
"pleasant-sweep-18","finished","-","sophied","","2022-03-19T01:26:14.000Z","43","","","128","","","","","20","","0.004","3","","","","","0.00040826862095855176","0.0008805969264358282","","24","","0.0012888655764982104","","","","",""
"smart-sweep-17","finished","-","sophied","","2022-03-19T01:25:48.000Z","23","","","300","","","","","7","","0.008","1.9","","","","","0.001197199453599751","0.0009083410841412842","","24","","0.002105540595948696","","","","",""
"sweet-sweep-16","finished","-","sophied","","2022-03-19T01:25:03.000Z","42","","","128","","","","","7","","0.003","1.6","","","","","0.00012195362069178373","0.00036027398891747","","24","","0.0004822275950573385","","","","",""
"silver-sweep-15","finished","-","sophied","","2022-03-19T01:24:37.000Z","22","","","300","","","","","4","","0.004","1.2","","","","","0.0003918964066542685","0.000603673339355737","","24","","0.0009955697460100057","","","","",""
"peachy-sweep-14","finished","-","sophied","","2022-03-19T01:24:17.000Z","16","","","500","","","","","10","","0.002","2.7","","","","","0.0011697181034833193","0.0014704384375363588","","24","","0.002640156541019678","","","","",""
"whole-sweep-13","finished","-","sophied","","2022-03-19T01:23:31.000Z","42","","","128","","","","","4","","0.003","3","","","","","0.0011010452872142196","0.0005290104891173542","","24","","0.0016300557181239128","","","","",""
"legendary-sweep-12","finished","-","sophied","","2022-03-19T01:23:01.000Z","29","","","200","","","","","10","","0.005","1.8","","","","","0.0005649227532558143","0.001048921374604106","","24","","0.0016138441860675812","","","","",""
"eager-sweep-11","finished","-","sophied","","2022-03-19T01:22:30.000Z","29","","","200","","","","","5","","0.002","1.7","","","","","0.0011231127427890897","0.0003085857897531241","","24","","0.0014316985616460445","","","","",""
"earnest-sweep-10","finished","-","sophied","","2022-03-19T01:22:10.000Z","16","","","500","","","","","5","","0.003","1.9","","","","","0.0014123653527349234","0.0018768913578242064","","24","","0.0032892567105591297","","","","",""
"clean-sweep-9","finished","-","sophied","","2022-03-19T01:21:24.000Z","41","","","128","","","","","7","","0.002","2.4","","","","","0.0007716253167018294","0.0001354754640487954","","24","","0.00090710079530254","","","","",""
"helpful-sweep-8","finished","-","sophied","","2022-03-19T01:20:53.000Z","29","","","200","","","","","4","","0.004","1.2","","","","","0.00009721222886582837","0.00045165183837525547","","24","","0.0005488640745170414","","","","",""
"gallant-sweep-7","finished","-","sophied","","2022-03-19T01:20:33.000Z","15","","","500","","","","","1","","0.01","2.7","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"dry-sweep-6","finished","-","sophied","","2022-03-19T01:19:57.000Z","30","","","200","","","","","10","","0.009","2.4","","","","","0.00019627701840363443","0.00029935510247014463","","24","","0.0004956321208737791","","","","",""
"grateful-sweep-5","finished","-","sophied","","2022-03-19T01:19:11.000Z","44","","","128","","","","","20","","0.007","1.5","","","","","0.000055879048886708915","0.0001663148577790707","","24","","0.00022219390666577965","","","","",""
"robust-sweep-4","finished","-","sophied","","2022-03-19T01:18:41.000Z","25","","","256","","","","","2","","0.01","1.2","","","","","0.05816836282610893","0.08202429860830307","","24","","0.1401926577091217","","","","",""
"glorious-sweep-3","finished","-","sophied","","2022-03-19T01:18:10.000Z","25","","","256","","","","","7","","0.006","1.8","","","","","0.0005184251931495965","0.0010306979529559612","","24","","0.0015491230878978968","","","","",""
"giddy-sweep-2","finished","-","sophied","","2022-03-19T01:17:45.000Z","21","","","300","","","","","5","","0.001","1","","","","","0.007644185796380043","0.016032502055168152","","24","","0.023676687851548195","","","","",""
"dark-sweep-1","finished","-","sophied","","2022-03-19T01:17:14.000Z","26","","","256","","","","","10","","0.004","1.3","","","","","0.0006388399051502347","0.0004982435493730009","","24","","0.0011370833963155746","","","","",""
"hardy-sweep-4","crashed","-","sophied","","2022-03-19T01:13:33.000Z","6998","","","128","","","","","5","","0.001","2.3","","","","","","","","","","","","","","",""
"rare-sweep-3","finished","-","sophied","","2022-03-19T01:12:48.000Z","42","","","500","","","","","7","","0.005","1.8","","","","","0.0004821854236070066","0.0019288863986730576","","99","","0.0024110719095915556","","","","",""
"kind-sweep-2","crashed","-","sophied","","2022-03-19T01:09:08.000Z","0","","","500","","","","","5","","0.003","2.5","","","","","","","","","","","","","","",""
"apricot-sweep-1","crashed","-","sophied","","2022-03-19T01:09:03.000Z","0","","","200","","","","","4","","0.002","2.4","","","","","","","","","","","","","","",""
"drawn-galaxy-11","failed","-","sophied","","2022-03-19T01:03:58.000Z","307","","","","","","","","","","","","","","","","","","","","","","","","","",""
"devoted-cosmos-9","finished","-","sophied","","2022-03-19T00:54:21.000Z","570","","","","","","","","","","","","","","","","","","","","","","","","","",""
"breezy-breeze-8","crashed","-","sophied","","2022-03-18T13:46:13.000Z","4002","","","","","","","","","","","","","","","","0.0001984360860660672","0.00005720408444176428","","","","0.0002556401595938951","","","","",""
"hardy-sweep-3","crashed","-","sophied","","2022-03-18T00:51:15.000Z","0","","","114","","","","","","3","0.006079347844575701","","","","","","","","","","","","","","","",""
"charmed-sweep-2","crashed","-","sophied","","2022-03-18T00:51:10.000Z","0","","","242","","","","","","7","0.009464979533014528","","","","","","","","","","","","","","","",""
"laced-sweep-1","crashed","-","sophied","","2022-03-18T00:51:05.000Z","0","","","67","","","","","","1","0.0031746339957656753","","","","","","","","","","","","","","","",""
"brisk-cloud-5","crashed","-","sophied","","2022-03-18T00:50:54.000Z","5267","","","","","","","","","","","","","","","","0.00001091795911634108","0.00015203240036498755","","","","0.00016295035311486572","","","","",""
"dark-puddle-3","finished","-","sophied","","2022-03-18T00:26:09.000Z","1478","","","","","","","","","","","","","","","","0.0001175382494693622","0.0006416082032956183","","","","0.0007591464673168957","","","","",""
"worldly-wave-2","crashed","-","sophied","","2022-03-17T22:17:31.000Z","4256","","","","","","","","","","","","","","","","0.0002774029562715441","0.000394120579585433","","","","0.0006715235067531466","","","","",""
